사용월,호선명,지하철역,04시-05시 승차인원,05시-06시 승차인원,06시-07시 승차인원,07시-08시 승차인원,08시-09시 승차인원,09시-10시 승차인원,10시-11시 승차인원,11시-12시 승차인원,12시-13시 승차인원,13시-14시 승차인원,14시-15시 승차인원,15시-16시 승차인원,16시-17시 승차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,20시-21시 승차인원,21시-22시 승차인원,22시-23시 승차인원,23시-24시 승차인원,00시-01시 승차인원,01시-02시 승차인원,02시-03시 승차인원,03시-04시 승차인원
201905,9호선2~3단계,삼성중앙,16,990,2761,5918,6848,6303,5899,6210,7032,8063,8393,9066,11585,14998,33887,19149,9916,8951,6936,2821,536,4,0,0
201905,9호선2~3단계,삼전,12,3272,6544,16246,23962,15978,9609,8181,8471,8748,7415,7086,7610,8612,10786,6603,5405,4422,3729,1803,341,0,0,0
201905,9호선2~3단계,석촌,3,2940,8207,20939,23563,16217,10347,9924,10581,10555,9372,9442,10975,12491,14033,8754,9083,10942,7541,3360,703,0,0,0
201905,9호선2~3단계,석촌고분,3,1996,4688,13656,19526,13154,8755,7944,8298,7832,7207,7491,7793,8721,10426,6089,5102,5157,3650,1609,316,1,0,0
201905,9호선2~3단계,선정릉,9,1095,4075,9711,10697,8200,7589,8509,10310,11158,12364,13125,15215,22028,47354,27898,15787,15127,12725,4939,889,7,0,0
201905,9호선2~3단계,송파나루,1,1726,3231,9439,12299,8397,5448,5243,5918,6236,5710,6017,6022,7182,9895,5913,5729,6025,4450,1954,386,0,0,0
201905,9호선2~3단계,언주,15,1616,3076,6111,9464,8668,9705,11295,12273,12189,14254,15362,17595,28674,48151,24723,14765,13378,10076,4239,768,6,0,0
201905,9호선2~3단계,올림픽공원(한국체대),3,1142,6155,13775,15486,10558,7555,9250,11026,10392,9027,10931,12915,15238,18234,14583,17428,28382,24602,5766,219,0,0,0
201905,9호선2~3단계,종합운동장,5,1524,4481,10845,12351,8748,6130,6501,7045,8018,7475,8238,9985,10989,13556,8922,7289,10817,8437,4749,775,0,0,0
201905,9호선2~3단계,중앙보훈병원,14,2491,8543,27567,27086,16522,13802,13099,13333,11036,13115,14668,14912,16186,11120,6400,4808,3988,2862,1034,165,0,0,0
201905,9호선2~3단계,한성백제,1,686,2356,5946,6955,4222,3256,3737,6616,4552,4540,4140,4273,5422,6256,3331,3087,3271,2034,817,118,0,0,0
201905,경강선,경기광주,0,1927,13886,38181,41729,21356,14755,12047,11323,10070,8589,8270,9506,11712,10737,5802,3835,3140,2150,823,0,0,0,0
201905,경강선,곤지암,1,710,2339,7049,7247,5294,3545,3714,3654,4445,4233,4419,6190,8435,7790,3708,2098,1448,715,296,3,0,0,0
201905,경강선,부발,1,879,2484,5666,5522,3920,3406,3008,3277,2829,2723,3595,4583,6034,6997,2750,2350,1707,1196,452,5,0,0,0
201905,경강선,삼동,0,866,3663,12602,14977,8044,4609,3091,3066,2662,2003,2038,2142,3192,2968,1367,976,714,454,157,6,0,0,0
201905,경강선,세종대왕릉,1,191,407,1062,1136,749,730,661,553,628,649,739,698,753,689,332,206,138,53,21,1,0,0,0
201905,경강선,신둔도예촌,1,524,1978,4646,4533,2850,2498,2012,3125,2721,2324,2554,3708,5358,3930,1704,1161,1051,552,184,0,0,0,0
201905,경강선,여주,7,1354,3218,6514,5861,4656,4236,4412,4993,5256,6079,7241,9392,8615,5771,3970,2801,2049,1306,307,2,0,0,0
201905,경강선,이매,4,546,1656,4776,4880,2386,2047,1699,1922,1673,1820,1758,2067,2640,2717,1816,1438,1474,1337,428,33,0,0,0
201905,경강선,이천,14,992,3208,8100,8216,6286,5604,4779,4522,4916,4569,4758,5968,6549,8228,4413,3546,3149,1758,583,0,0,0,0
201905,경강선,초월,1,1262,4872,12846,14195,8328,5188,4651,4350,3889,3440,3341,4345,5439,5645,2673,1736,1263,675,280,3,1,0,0
201905,경강선,판교,12,566,1744,5556,4494,2847,2917,2989,3412,4095,5059,6506,7362,11033,21776,16590,14192,10565,6229,2140,0,0,0,0
201905,경부선,가산디지털단지,1665,10062,9608,17376,17543,14453,12720,13432,14620,16809,16826,18397,23760,52945,130575,55596,34731,29270,20301,9291,287,11,0,0
201905,경부선,관악,161,7732,15083,40128,40163,21451,14567,12701,16436,15101,13521,12855,15102,17250,14593,9144,7484,6751,4644,1585,93,0,0,0
201905,경부선,광명,0,39,2294,16136,7053,7717,3847,4223,4400,3974,3709,4446,10385,4483,12914,5042,4907,2669,2501,17,0,0,0,0
201905,경부선,구로,11655,28685,22862,45859,48559,35238,28978,27711,29429,31173,30122,31945,36397,51477,84676,40033,33006,23708,17628,8699,132,1,0,0
201905,경부선,군포,42,6061,9517,22429,21433,13703,10001,9273,9494,8657,7597,8534,10951,22481,39975,15281,12058,9128,4515,1933,118,0,0,0
201905,경부선,금정,316,27918,39424,98698,104559,66045,45751,39124,39923,37957,32970,33759,40821,58913,79438,39035,31322,29970,24525,11580,1388,5,0,0
201905,경부선,금천구청,732,12912,23119,57433,54289,34407,24302,21038,20546,19463,16272,16125,17804,20752,30534,15092,10314,8891,7120,2736,87,0,0,0
201905,경부선,남영,107,3522,5819,14995,21050,13510,11962,14007,15014,16054,17001,19805,28852,31582,59424,26839,19961,19542,15358,7282,456,0,0,0
201905,경부선,노량진,568,6380,8933,24809,35020,21248,16043,15906,18422,21887,19619,19693,22652,27225,32484,21437,20994,26599,30060,10828,585,0,0,0
201905,경부선,당정,10,4209,11891,32854,30332,17225,12266,10782,12214,11255,10060,11482,13808,17792,19662,10018,7718,7310,5844,2713,143,0,0,0
201905,경부선,대방,613,7011,14024,38960,50863,31661,22996,21523,23151,24353,22380,23292,24716,37439,55351,23743,18780,17217,14651,4631,255,0,0,0
201905,경부선,독산,773,8134,20094,49299,49878,30288,22159,20448,21775,20947,18460,19124,25103,48091,81001,35333,20389,16048,10735,4124,122,0,0,0
201905,경부선,두정,1228,4541,8954,16240,14721,11881,10068,10497,13008,10353,11842,12976,16211,18928,20488,12774,10620,9837,7300,2954,283,0,0,0
201905,경부선,명학,144,8278,11468,31227,29627,16405,12830,11818,13661,12754,14929,13492,18861,32433,45605,18494,17071,13122,8893,3814,168,0,0,0
201905,경부선,병점,3205,8024,28599,60805,54642,38450,29877,28316,29839,27117,26495,29917,36929,45194,49098,28902,19683,18157,14772,4607,45,0,0,0
201905,경부선,서동탄,1,1549,4920,13348,6514,3906,3031,2786,2636,2402,2061,2413,3083,3326,3496,2055,1223,1124,651,146,1,0,0,0
201905,경부선,서울역,5,63,81,9052,18943,16093,14747,17232,14785,12532,6281,18234,13957,16838,16900,16260,12982,10515,11274,6013,1071,0,0,0
201905,경부선,서정리,26,3267,7849,13412,14358,10365,10645,9555,11209,10235,8927,11552,14471,21105,16548,8738,6703,5585,2987,1212,20,0,0,0
201905,경부선,석수,460,9281,21069,50774,55109,33497,21315,18454,17870,16591,15069,16850,19081,24392,27154,15479,10347,9150,6792,2897,93,0,0,0
201905,경부선,성균관대,159,9882,29472,79201,70169,36132,26589,24241,25197,25158,21214,23085,30287,33472,34302,21073,17525,17589,18576,8747,407,0,0,0
201905,경부선,성환,18,1870,3579,7610,9723,6957,7414,7646,11568,11926,11025,15611,24550,20743,17573,8425,8313,6309,4924,1793,143,0,0,0
201905,경부선,세류,420,3692,9060,18375,14505,8995,7959,6822,6036,5457,4931,5081,6205,8832,8229,5343,4530,3644,2457,750,14,0,0,0
201905,경부선,세마,254,2027,6574,12006,11627,8747,5925,5216,5508,5033,4334,4630,6693,7376,7681,3702,2909,2277,1602,591,42,0,0,0
201905,경부선,송탄,71,5292,8723,15789,14982,13041,10148,10214,9938,9380,8500,8479,11660,11750,11632,7339,5436,4405,2666,1313,42,0,0,0
201905,경부선,수원,2365,24690,42930,92857,101611,71228,62008,63998,70569,74331,76489,91238,119717,133726,133831,112103,114180,92471,83351,35081,986,1,0,0
201905,경부선,신길,606,14709,12786,29132,38749,24296,16034,13680,15156,13814,11901,13647,16248,21500,36766,15705,10437,10774,7369,3475,264,1,0,0
201905,경부선,신도림,524,2737,4310,12636,15127,8230,5510,4970,5716,6239,5840,5928,6386,9000,16024,8200,5955,5507,4336,2023,76,0,0,0
201905,경부선,안양,296,17257,37179,99869,94596,56684,41589,38944,46733,47053,43201,53763,70180,73942,56258,39661,36971,38980,35680,17905,599,0,0,0
201905,경부선,영등포,3926,23573,20785,47893,69777,52023,49563,54995,65205,73951,82536,98943,117204,135584,190796,124771,130641,105162,85036,41769,1241,1,0,0
201905,경부선,오산,223,6154,14345,30210,29972,23187,20722,19360,20208,19137,17459,19603,23263,29699,32939,17681,15533,12861,10283,3429,129,0,0,0
201905,경부선,오산대,128,2316,4895,12508,10055,7233,5641,5472,6778,6399,6893,9163,11921,12624,10319,4913,3913,3586,2476,996,39,0,0,0
201905,경부선,용산,568,7411,7468,24589,36782,46070,41316,53669,53696,68536,67129,95172,105484,132417,183535,120393,113056,106152,72557,31569,2030,1,0,0
201905,경부선,의왕,38,7370,14064,34223,36245,18948,14013,12845,13768,13219,12332,13655,16831,28982,29059,14507,11056,9124,5604,2669,138,0,0,0
201905,경부선,지제,2,867,2572,7812,6179,4858,3571,3295,4215,3446,3287,4740,6016,11814,10207,6161,3852,3863,2481,999,2,0,0,0
201905,경부선,직산,48,561,1526,2277,2092,2139,1709,1634,1474,1594,1514,1808,1838,2570,3680,1387,1096,1352,421,178,19,0,0,0
201905,경부선,진위,25,786,2013,4671,4007,3271,2405,2343,2431,2269,1971,2549,4191,7123,9686,3806,2409,1427,613,321,12,0,0,0
201905,경부선,천안,2139,3086,6401,13382,12986,14242,12859,14325,14104,13915,20345,23312,29179,26205,22761,15219,12825,10398,6950,3372,547,0,0,0
201905,경부선,평택,72,7899,16401,35585,39206,30119,28568,23719,24778,25009,24627,27763,34731,40394,37556,26738,28020,20514,15175,7318,363,0,0,0
201905,경부선,화서,310,8019,22414,48244,41763,22465,15822,13323,12788,11639,10116,10074,11868,15933,13423,8263,6473,5723,4687,1807,127,0,0,0
201905,경원선,가능,400,9443,14727,29550,28648,20043,15287,13612,13390,11980,10860,10028,9915,14463,12319,7922,6404,5253,3956,1895,148,0,0,0
201905,경원선,광운대,1969,7258,15702,39921,36177,21710,15958,14768,16072,16102,16155,17546,20646,25092,21737,12339,11597,10853,11877,5539,579,0,0,0
201905,경원선,녹양,282,5792,11990,22343,21825,13662,10950,8992,8850,8467,7590,7241,7043,9487,10429,5616,3968,3184,2433,1089,80,0,0,0
201905,경원선,녹천,1232,5310,9783,25770,24272,15571,10771,8660,9340,7820,7045,6167,7644,7833,6383,4104,3013,2754,2189,781,113,0,0,0
201905,경원선,덕계,0,2351,6382,12800,12037,5967,5042,4114,4085,3614,3107,3444,3615,4673,3842,2036,1415,788,579,310,12,0,0,0
201905,경원선,덕정,0,4470,10928,26827,29531,15007,13284,12409,12066,12492,10567,13673,16507,18137,17147,8936,6571,5569,3941,1853,194,0,0,0
201905,경원선,도봉,225,8743,11952,23989,24721,17271,13277,12132,11462,11771,11333,10978,10684,11770,12604,6520,4349,3465,2468,1109,146,0,0,0
201905,경원선,도봉산,121,7442,11137,28057,25815,18107,14363,14799,17034,19774,21971,23835,24248,21392,17491,11362,6920,4928,3002,1255,174,0,0,0
201905,경원선,동두천,22,1045,3674,6493,8183,5914,3969,4032,4321,3983,3553,4773,6159,6758,6894,3711,2524,1362,788,507,7,0,0,0
201905,경원선,동두천중앙,24,2662,6538,12176,13203,10496,7355,7944,8874,8130,6847,6601,8127,8405,9421,4212,3038,2256,1496,565,4,0,0,0
201905,경원선,망월사,452,8600,14776,32193,31025,22374,16963,17102,19828,18063,15803,19055,22816,26985,17542,10271,8639,7732,7545,3725,595,0,0,0
201905,경원선,방학,481,12869,17887,38571,38133,27079,20803,18291,20755,19304,16627,16160,17156,18637,20514,12173,8953,7760,5885,2267,239,0,0,0
201905,경원선,보산,41,1482,3434,5551,5678,5134,3921,3771,3474,3425,2867,2881,3577,5811,4185,2424,1731,1121,644,290,11,0,0,0
201905,경원선,서빙고,46,1011,1898,3589,4531,4173,3523,3282,3560,4514,3727,4326,4559,6451,7869,3439,3216,3056,2128,601,45,0,0,0
201905,경원선,석계,1373,8115,16475,31342,37162,26938,20882,17976,17841,18060,15753,16442,17084,18671,17832,12821,10528,9898,8629,4238,328,0,0,0
201905,경원선,소요산,97,1151,1404,6903,8491,7268,7847,7243,9413,12920,16898,20085,18344,13833,8928,4525,3103,1597,620,181,3,0,0,0
201905,경원선,신이문,1442,10195,18389,47216,50733,29961,19985,15795,15696,14490,12260,11549,11774,11536,12283,8737,5876,4484,3250,1602,103,0,0,0
201905,경원선,양주,1504,6870,16824,41175,39699,29052,20839,17811,17217,16593,13252,13868,14644,16873,19828,11131,6361,4938,3443,1194,72,0,0,0
201905,경원선,옥수,3,4,10,27,71,86,16,17,10,19,27,23,381,423,35,428,20,10,17,40,1,0,0,0
201905,경원선,왕십리(성동구청),966,6317,10461,30467,46737,29945,18813,19137,22491,26875,27166,30293,37526,42353,42440,33573,32370,38177,38087,18885,2062,0,0,0
201905,경원선,외대앞,641,6347,10186,23076,30260,20446,15690,16280,18401,19133,21007,22761,24681,32470,27839,18971,16291,17986,14762,9068,471,0,0,0
201905,경원선,월계,972,5787,9148,22114,23547,16297,13114,12727,13865,13329,11143,14017,20836,21594,16000,9361,7858,7580,6254,2073,224,0,0,0
201905,경원선,응봉,150,1349,3686,8271,9340,6346,4086,3572,3762,3018,2480,2682,2986,3196,3236,2313,1540,1426,962,406,36,0,0,0
201905,경원선,의정부,2767,11786,24621,51852,51254,35600,30673,33029,36003,38431,40980,45858,52498,54992,57325,41589,39548,30662,24436,12329,943,0,0,0
201905,경원선,이촌(국립중앙박물관),86,1431,4599,10494,12481,10097,8069,7901,8006,8441,7902,8089,9807,12010,12568,8504,6757,6714,4736,2063,137,0,0,0
201905,경원선,지행,32,5223,12868,27370,31861,20075,13797,14005,13796,13926,10543,10846,14282,14154,16372,8892,8280,6710,5614,2932,132,0,0,0
201905,경원선,창동,0,0,0,0,2,1,2,2,1,0,3,0,1,1,2,3,1,2,2,0,0,0,0,0
201905,경원선,청량리(서울시립대입구),1152,7973,9957,32491,38974,34563,34009,27772,33352,36309,36936,41462,39666,43370,39335,35095,38919,20422,16309,6548,438,0,0,0
201905,경원선,한남,142,2237,3581,6075,8286,6697,6108,6634,7403,6764,7323,9126,10578,15385,18684,9673,7142,6573,5495,2467,133,0,0,0
201905,경원선,회룡,1047,16817,29828,68179,57681,40180,30952,26889,25763,23143,18548,17420,17909,17001,15889,10890,8444,6981,5434,2219,182,0,0,0
201905,경의선,가좌,12,3088,8288,21806,27000,13721,10281,8854,9384,8551,7941,8405,9818,10499,10803,6795,5434,4334,3311,1430,68,0,0,0
201905,경의선,강매,0,2113,6710,20183,18760,8981,5893,4602,4267,3928,3128,3001,2890,3328,4004,1888,1266,1122,613,325,22,0,0,0
201905,경의선,검암,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
201905,경의선,계양,0,0,0,1,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
201905,경의선,곡산,2,269,782,1951,1949,1352,786,913,891,910,1094,1145,1260,1836,2333,882,667,457,309,141,12,0,0,0
201905,경의선,공덕,28,844,2124,5916,6676,5488,5252,5013,5141,5428,5174,5499,6085,8630,18978,8511,6575,6729,5216,2755,305,2,0,0
201905,경의선,금릉,43,3362,8999,20713,16518,11756,9139,8294,8815,8358,7320,7024,7958,9618,10709,6074,5144,4718,4224,1252,168,0,0,0
201905,경의선,금촌,44,4175,11944,25217,26399,16912,13790,12755,13683,14179,12007,12572,14706,16073,19570,10763,7843,6264,4378,1340,219,0,0,0
201905,경의선,김포공항,0,0,0,0,0,0,0,2,0,0,0,1,2,0,0,4,1,3,1,2,0,0,0,0
201905,경의선,능곡,1,2878,8024,18853,19130,11017,7516,6756,6431,6514,5302,5175,5888,6796,7052,4149,3046,2855,1780,794,69,0,0,0
201905,경의선,디지털미디어시티,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
201905,경의선,디지털미디어시티,1,1052,2473,7463,7648,4465,3600,3374,3253,3256,3311,3764,4446,5309,6100,3436,2788,2568,2183,1347,123,0,0,0
201905,경의선,문산,1110,3649,10053,21264,22848,14919,11814,10881,11598,11273,11178,11096,12866,15318,14641,7417,5924,4907,2828,465,0,0,0,0
201905,경의선,백마,1,3956,16977,40709,32011,19218,12869,11058,11274,9466,8406,8983,9949,11499,14022,6589,4736,4481,4163,1303,140,0,0,0
201905,경의선,서강대,0,591,1739,2843,3629,3154,2781,2678,3058,3736,3819,4441,6299,6809,7689,4808,4858,5955,5386,2387,212,0,0,0
201905,경의선,서울역,4,763,1187,2200,3805,2261,2254,2561,3453,4468,5414,6593,9246,15007,33195,10506,12296,5131,1535,2892,2,0,0,0
201905,경의선,서울역,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,2,0,0,1,1,0,0,0
201905,경의선,수색,0,898,1609,2592,3080,2847,2326,2495,2677,3045,3096,3238,5080,8113,15432,6147,3657,2958,2291,981,37,0,0,0
201905,경의선,신촌,0,260,391,450,830,625,622,735,1243,1227,1605,1797,2797,4628,4996,2255,2096,2173,2121,986,2,0,0,0
201905,경의선,야당,17,4123,13016,25007,23970,13099,10158,8890,8183,7297,6892,7305,8591,9846,8907,5796,4715,4608,3978,1660,279,0,0,0
201905,경의선,운정,28,3639,17470,33045,29515,15673,12507,10134,9818,8583,7701,7796,9387,10475,9868,5655,4263,3498,2620,764,97,0,0,0
201905,경의선,월롱,27,507,949,2805,3177,2740,2251,2848,4470,4153,3503,6639,9571,13037,17483,6328,4872,2755,1267,336,8,0,0,0
201905,경의선,일산,11,7813,23632,57461,41703,25858,17024,16266,15659,13846,12798,13234,14843,16279,14175,8368,6614,5675,4874,1610,309,0,0,0
201905,경의선,탄현,22,5980,18384,47432,31836,19119,14869,13404,12345,10932,10348,10694,11790,12184,12987,7560,6247,5866,4905,1941,255,0,0,0
201905,경의선,파주,156,1001,1785,3750,4592,2789,2548,3123,4272,3177,2634,5574,7930,10057,7511,2880,1849,2145,1044,239,9,0,0,0
201905,경의선,풍산,2,4062,11351,27464,22438,15630,10295,8963,9115,8282,7870,8486,8752,9884,9145,5556,4784,5111,3705,1378,161,0,0,0
201905,경의선,행신,0,3929,14523,47326,39262,19364,14268,14309,12780,11182,9278,8674,10894,13522,12292,7828,7273,6394,6397,2929,629,0,0,0
201905,경의선,홍대입구,31,764,1008,1675,2275,1681,1799,1550,2079,2450,3146,4028,4410,5661,7513,5858,5625,7031,8127,4176,299,0,0,0
201905,경의선,화전,0,572,1648,3865,6486,3927,4285,4752,5732,5919,7137,7201,12025,11172,10899,6179,4514,3900,2800,2101,150,0,0,0
201905,경의선,효창공원앞,3,695,2183,5033,6641,4776,3328,3329,3786,4228,3982,4913,6749,7385,14052,7335,4400,3865,3102,1433,116,0,0,0
201905,경인선,간석,419,6610,14174,30397,28727,16659,12148,10922,11559,11170,9126,8770,10061,11190,11661,7654,5886,5314,4234,2117,182,0,0,0
201905,경인선,개봉,1361,21173,43156,115461,112654,70235,48596,41612,42655,39553,34440,32657,35074,38763,40388,25547,19215,18115,13075,5977,214,0,0,0
201905,경인선,구일,275,4326,10760,32518,29149,16347,11734,10716,11824,10731,9801,11696,22707,20722,16810,10145,10754,17113,11490,2981,104,0,0,0
201905,경인선,도원,688,2771,4648,9126,8675,7249,6530,6783,8809,8397,6958,8584,16985,12762,11823,6927,3896,3727,2740,589,47,0,0,0
201905,경인선,도화,313,4314,7721,17790,18528,10221,8063,7191,7315,6861,5979,6382,8564,9593,8168,4715,3190,2329,1623,977,39,0,0,0
201905,경인선,동암,686,24344,36812,74201,74177,45613,34512,31113,31570,29741,26097,24774,26943,30384,30832,20995,16845,15665,11851,6080,580,0,0,0
201905,경인선,동인천,1957,10528,20016,53165,44860,29470,26680,27135,31182,32379,32176,37206,40573,47142,56757,30569,22929,17684,10859,4472,18,0,0,0
201905,경인선,백운,127,9338,17850,37964,37723,23335,18177,16455,16141,14163,13052,12728,13669,14856,13747,8517,6872,7052,4811,2575,362,0,0,0
201905,경인선,부개,1951,10950,19393,49038,44353,27290,19326,16553,17253,15439,12731,11848,13617,14843,14970,9693,7049,6038,4372,2345,333,0,0,0
201905,경인선,부천,2355,41306,52452,131890,135760,84853,62463,61087,65973,65289,62267,65554,75362,82041,82341,59144,51915,52138,47091,25064,2306,0,0,0
201905,경인선,부평,7842,29903,45225,111390,105605,64139,52244,51986,59487,58413,59198,63519,72714,80254,79901,64837,61460,63953,56570,31805,5676,0,0,0
201905,경인선,소사,1090,19246,18321,43426,40558,27809,21877,19430,21134,19294,17652,19339,23557,23085,22008,13842,9843,8653,6668,3094,200,0,0,0
201905,경인선,송내,1668,19888,47908,141727,120563,74079,52665,48330,53403,46587,40937,41824,52271,66086,98848,49638,35280,31680,27219,12455,2055,0,0,0
201905,경인선,역곡,904,30226,53449,150258,146222,85055,56527,48343,51045,49274,41752,44441,52606,58009,53765,35134,29270,27009,23647,13665,1061,0,0,0
201905,경인선,오류동,508,13181,20728,59077,57933,35571,24765,21308,23783,22154,18226,18411,19637,20181,20120,12550,10289,8519,6658,2813,172,0,0,0
201905,경인선,온수(성공회대입구),163,5774,10272,26597,28719,18316,13211,12905,15071,13937,12445,13587,17935,19902,17274,9280,7488,8315,5421,3499,362,0,0,0
201905,경인선,인천,373,1328,3312,6782,6521,4757,4761,6090,9086,11926,16418,17175,17909,19137,18061,9683,7201,5803,3384,1064,10,0,0,0
201905,경인선,제물포,1128,8321,16445,44413,41377,24514,18100,17135,20302,19582,17133,22944,30477,31833,30806,15571,11657,9592,7090,3250,97,1,0,0
201905,경인선,주안,1163,17013,31911,80137,75549,48637,37738,38559,45034,42855,37913,44003,45546,54467,57021,36860,32193,31497,27578,15755,1151,0,0,0
201905,경인선,중동,665,12092,20313,50655,42510,27274,18474,16775,17241,16380,13326,13063,14842,15264,16408,9803,8259,6738,4937,2254,283,0,0,0
201905,경춘선,가평,0,826,1911,3300,5177,3753,3568,5343,4227,3869,4960,6489,7572,8664,7068,3999,3621,3170,2159,424,23,0,0,0
201905,경춘선,갈매,9,1851,4033,17539,12622,7952,4473,3239,3635,3185,3246,3360,3952,5072,5289,2876,2065,2737,1555,657,13,0,0,0
201905,경춘선,강촌,0,133,434,574,674,748,1037,1762,1645,1779,2452,3751,3806,3549,2172,1279,777,454,180,63,26,0,0,0
201905,경춘선,굴봉산,0,90,131,247,304,291,318,503,511,669,956,1113,955,719,421,275,167,102,38,16,3,0,0,0
201905,경춘선,금곡,9,1411,2839,6937,6656,4025,3643,2859,3206,2899,2462,3006,2705,3194,4186,1780,1096,845,807,275,16,0,0,0
201905,경춘선,김유정,5,116,217,663,483,490,632,796,1193,1481,2204,2542,2008,1779,1434,736,343,140,44,47,25,0,0,0
201905,경춘선,남춘천,495,1644,4534,4756,6342,6827,6078,5983,6333,8155,8773,8268,9577,9465,7246,5369,4201,3808,2593,713,13,0,0,0
201905,경춘선,대성리,2,3098,3639,2223,2254,2685,3911,6032,2316,1496,1591,1908,2206,2465,1913,1015,667,514,254,157,1,0,0,0
201905,경춘선,마석,37,1609,8321,20490,15686,12088,8817,7494,7988,6679,6913,6670,8359,8070,9204,4469,3500,3006,2212,813,43,0,0,0
201905,경춘선,백양리,0,7,37,62,155,150,222,364,377,416,455,523,474,536,385,195,101,58,35,9,1,0,0,0
201905,경춘선,별내,41,1066,2925,10031,9770,5778,4530,3715,4160,4229,4116,4820,5788,6841,6862,3619,3284,2983,2572,1230,41,0,0,0
